陕AU8279,2011-9-14 1:33:39,108.988168,34.262970,29,47302
陕AU8279,2011-9-14 1:36:33,108.983652,34.269688,31,51512
陕AU8279,2011-9-14 1:36:54,108.981606,34.269439,37,51511
陕AU8279,2011-9-14 1:37:14,108.979019,34.269631,47,49833
陕AU8279,2011-9-14 1:40:35,108.962835,34.273618,26,46876
陕AU8279,2011-9-14 1:40:56,108.960877,34.273741,31,49231
陕AU8279,2011-9-14 1:42:02,108.954250,34.273442,25,46268
陕AU8279,2011-9-14 1:45:12,108.954223,34.272562,7,46268
陕AU8279,2011-9-14 1:45:36,108.954231,34.272564,7,46268
陕AU8279,2011-9-14 1:45:47,108.954244,34.272576,7,46268
陕AU8279,2011-9-14 1:50:24,108.954235,34.272418,2,46268
陕AU8279,2011-9-14 1:50:40,108.954215,34.272514,1,46268
陕AU8279,2011-9-14 1:51:00,108.954300,34.272416,2,46268
陕AU2632,2011-9-14 1:51:52,108.912735,34.201056,24,36719
陕AU2632,2011-9-14 1:54:22,108.908291,34.211888,37,32557
陕AU8279,2011-9-14 1:55:35,108.954201,34.272445,3,46268
陕AU8279,2011-9-14 1:55:42,108.954186,34.272403,3,46268
陕AU8279,2011-9-14 1:56:58,108.954108,34.272490,2,46268
陕AU8279,2011-9-14 1:59:17,108.954447,34.272630,7,46268
陕AU8279,2011-9-14 2:00:04,108.954106,34.272539,11,46268
陕AU8279,2011-9-14 2:05:32,108.954381,34.272313,10,46268
陕AU8279,2011-9-14 0:01:47,108.996113,34.259834,65,47367
陕AU8279,2011-9-14 0:04:49,108.987983,34.250504,34,49938
陕AU8279,2011-9-14 0:06:40,108.983693,34.241385,1,34853
陕AU6589,2011-9-14 0:15:24,108.923395,34.211914,36,32157
陕AU8279,2011-9-14 0:16:10,108.981236,34.259048,43,47300
陕AU2632,2011-9-14 0:17:16,108.917803,34.208507,22,32339
陕AU6589,2011-9-14 0:19:46,108.908047,34.219669,38,33568
陕AU6589,2011-9-14 0:19:51,108.907516,34.219918,42,33568
陕AU2632,2011-9-14 0:20:46,108.919588,34.201178,24,34534
陕AU6589,2011-9-14 0:22:20,108.894212,34.225690,47,32344
陕AU6589,2011-9-14 0:22:30,108.892601,34.225688,40,32344
陕AU6589,2011-9-14 0:22:51,108.892247,34.225629,19,32753
陕AU6589,2011-9-14 0:23:06,108.890438,34.225653,33,32753
陕AU6589,2011-9-14 0:23:37,108.885700,34.225631,63,33188
陕AU8279,2011-9-14 0:26:25,108.985074,34.259783,11,47296
陕AU6589,2011-9-14 0:26:36,108.881936,34.241211,38,33430
陕AU8279,2011-9-14 0:27:32,108.985092,34.260015,2,47296
陕AU8279,2011-9-14 0:27:47,108.985159,34.260157,4,47296
陕AU8279,2011-9-14 0:27:57,108.985084,34.259970,9,47296
陕AU8279,2011-9-14 0:30:04,108.985217,34.259813,5,47296
陕AU8279,2011-9-14 0:30:56,108.985208,34.259813,1,47296
陕AU6589,2011-9-14 0:30:57,108.872159,34.240375,49,37984
陕AU6589,2011-9-14 0:31:53,108.872278,34.235400,50,39006
陕AU8279,2011-9-14 0:33:56,108.985216,34.259751,5,47296
陕AU8279,2011-9-14 0:34:01,108.985196,34.259864,2,47296
陕AU8279,2011-9-14 0:34:11,108.985151,34.259792,3,47296
